Accommodates;Availability 30;Availability 365;Bathrooms;Bedrooms;Beds;Calculated host listings count;Cleaning Fee;Extra People;Guests Included;Maximum Nights;Minimum Nights;Monthly Price;Número de registros;Number of Reviews;Price;Review Scores Accuracy;Review Scores Checkin;Review Scores Cleanliness;Review Scores Communication;Review Scores Location;Review Scores Rating;Review Scores Value;Reviews per Month;Security Deposit;SquareM2;Weekly Price;Neighbourhood_mean_enc;Neighbourhood_Cleansed_mean_enc;Neighbourhood_Group_Cleansed_mean_enc;State_mean_enc;Zipcode_mean_enc;Market_mean_enc;Country_Code_mean_enc;Property_Type_mean_enc;Room_Type_mean_enc;Bed_Type_mean_enc;Calendar_Updated_mean_enc;Cancellation_Policy_mean_enc
3;8;104;1.0;0.0;2.0;4;20.0;35;1;1125;2;1349.1429632380245;1;5;125.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.29;200.0;33.591561154449764;780.0;81.37124463519314;79.67575757575757;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;0;281;1.0;1.0;2.0;1;29.684927169094365;15;2;1125;2;1100.0;1;7;60.0;10.0;9.0;10.0;10.0;9.0;98.0;10.0;0.16;100.0;49.981835520000004;360.0;46.73770491803279;46.559322033898304;46.43317230273752;68.06039924898577;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
3;13;301;1.0;0.0;2.0;6;40.0;0;1;1125;3;1400.0;1;49;70.0;10.0;10.0;10.0;10.0;10.0;96.0;9.0;2.88;100.0;33.591561154449764;372.0;64.62921348314607;59.340425531914896;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;58.876574307304786;62.6527209814407
2;26;175;0.0;1.0;2.0;6;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;50.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;44.92307692307692;34.44038307727379;66.53144502406364;84.08147080028839;62.6527209814407
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;15.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;38.57142857142857;49.84873949579832;65.7026598852724;41.86021505376344;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;66.3225806451613;57.89649835409329
2;1;65;3.0;1.0;1.0;1;29.684927169094365;0;1;28;2;601.0;1;157;46.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;7.56;184.25038605779838;33.591561154449764;230.0;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.81529135724089;75.92205855240526
3;0;300;2.0;2.0;2.0;4;45.0;0;3;364;90;1349.1429632380245;1;2;82.0;8.0;10.0;9.0;10.0;10.0;90.0;8.0;0.17;150.0;33.591561154449764;369.0396443127084;69.59787738125293;58.68421052631579;52.83018867924528;65.7026598852724;60.86274509803921;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.74803149606299;62.6527209814407
4;10;259;1.0;1.0;2.0;3;40.0;15;2;1125;3;1349.1429632380245;1;49;70.0;10.0;9.0;10.0;10.0;9.0;91.0;9.0;3.4;100.0;33.591561154449764;369.0396443127084;75.72549019607843;72.98850574712644;70.92923046884306;65.7026598852724;79.94011976047904;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
1;0;281;3.0;1.0;1.0;26;30.0;0;1;1125;7;1349.1429632380245;1;0;37.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.81529135724089;75.92205855240526
6;8;133;1.0;2.0;3.0;1;40.0;15;4;1125;2;1349.1429632380245;1;6;80.0;10.0;10.0;10.0;10.0;9.0;100.0;10.0;2.34;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;38.054545454545455;35.38961038961039;65.7026598852724;38.004950495049506;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
1;0;100;3.0;1.0;1.0;3;30.0;0;1;1125;7;1349.1429632380245;1;0;35.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;369.0396443127084;86.68181818181819;77.84420796607962;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.74803149606299;75.92205855240526
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;2;15.0;6.0;10.0;5.0;9.0;10.0;60.0;6.0;0.13;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;71.21875;57.89649835409329
2;25;357;1.0;1.0;2.0;3;29.684927169094365;10;1;1125;2;1349.1429632380245;1;6;35.0;10.0;10.0;10.0;10.0;10.0;97.0;9.0;0.35;100.0;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;68.91772151898734;57.89649835409329
3;0;85;1.0;2.0;2.0;1;29.684927169094365;0;1;1125;2;1349.1429632380245;1;28;41.0;10.0;10.0;10.0;10.0;9.0;96.0;9.0;6.94;184.25038605779838;33.591561154449764;369.0396443127084;45.75912408759124;33.61194029850746;44.7436974789916;65.7026598852724;37.85227272727273;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;57.89649835409329
4;4;33;1.0;2.0;2.0;1;25.0;12;3;15;4;1349.1429632380245;1;20;75.0;10.0;10.0;10.0;10.0;10.0;99.0;10.0;5.26;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;76.01204819277109;74.19843342036553;65.7026598852724;76.73333333333333;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.0188679245283;62.6527209814407
2;22;78;1.0;1.0;2.0;1;29.684927169094365;10;1;5;2;1349.1429632380245;1;1;20.0;10.0;10.0;10.0;10.0;8.0;100.0;10.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;35.857142857142854;41.142857142857146;37.851851851851855;65.7026598852724;37.23529411764706;66.0899232302445;66.24000746440058;38.88505747126437;34.44038307727379;66.53144502406364;62.214141414141416;62.6527209814407
1;7;334;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;27;18.0;10.0;10.0;10.0;10.0;10.0;99.0;10.0;5.29;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;56.611111111111114;57.38095238095238;65.7026598852724;69.0;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.0188679245283;62.6527209814407
2;7;238;2.0;1.0;2.0;1;29.684927169094365;0;1;181;6;1349.1429632380245;1;0;33.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;42.05102040816327;46.43317230273752;65.7026598852724;45.4514435695538;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;61.81529135724089;57.89649835409329
1;7;321;1.0;1.0;1.0;4;29.684927169094365;0;1;1125;2;1349.1429632380245;1;0;18.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;43.96396396396396;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;57.89649835409329
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;2;24.0;10.0;10.0;9.0;10.0;10.0;100.0;10.0;0.45;184.25038605779838;33.591561154449764;369.0396443127084;67.26190476190476;60.86725663716814;70.92923046884306;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;84.08147080028839;57.89649835409329
2;6;106;1.0;1.0;2.0;1;29.684927169094365;0;1;10;2;1349.1429632380245;1;19;62.0;9.0;10.0;9.0;10.0;9.0;87.0;9.0;1.57;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
2;0;0;1.5;1.0;2.0;1;20.0;0;1;1125;15;1349.1429632380245;1;0;18.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;59.156670716928154;34.44038307727379;66.53144502406364;77.8;57.89649835409329
1;22;82;1.0;1.0;1.0;2;29.684927169094365;0;1;15;1;1349.1429632380245;1;10;20.0;9.0;9.0;9.0;9.0;10.0;94.0;10.0;1.53;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.3462441314554;62.6527209814407
4;13;337;1.0;1.0;2.0;21;29.684927169094365;0;1;29;2;1349.1429632380245;1;0;107.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;29;145;6.0;10.0;16.0;7;29.684927169094365;30;1;1125;7;1349.1429632380245;1;4;40.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;0.42;90.0;33.591561154449764;369.0396443127084;59.28767123287671;56.11818181818182;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;38.88505747126437;34.44038307727379;66.53144502406364;52.14983931651659;75.92205855240526
4;4;280;1.0;2.0;2.0;3;30.0;20;2;1125;2;1950.0;1;67;75.0;10.0;10.0;10.0;10.0;10.0;95.0;10.0;3.69;150.0;33.591561154449764;600.0;85.85172413793103;85.96174142480211;72.53040418364307;65.6;124.37368421052632;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.5;62.6527209814407
4;8;202;1.0;1.0;1.0;77;77.0;17;2;1125;3;1349.1429632380245;1;0;150.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
4;7;73;1.0;1.0;2.0;3;30.0;0;1;30;2;1349.1429632380245;1;1;70.0;10.0;8.0;10.0;10.0;10.0;80.0;10.0;0.64;200.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.5;75.92205855240526
4;5;305;1.5;1.0;2.0;2;20.0;25;2;1125;3;1650.0;1;40;75.0;10.0;10.0;10.0;10.0;10.0;96.0;10.0;1.64;100.0;33.591561154449764;369.0396443127084;85.85172413793103;85.96174142480211;72.53040418364307;65.7026598852724;84.0776986307439;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;0;0;1.0;1.0;1.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;0;25.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;84.20994475138122;85.20124262897987;65.7026598852724;86.23299373253602;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;56.48760330578512;57.89649835409329
2;5;51;1.0;1.0;1.0;1;20.0;25;1;7;3;1349.1429632380245;1;0;67.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;250.0;33.591561154449764;369.0396443127084;85.6644591611479;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.20255995788565;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;61.81529135724089;62.6527209814407
1;2;45;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;3;1349.1429632380245;1;20;33.0;10.0;10.0;10.0;10.0;9.0;97.0;10.0;1.56;184.25038605779838;33.591561154449764;369.0396443127084;55.865671641791046;54.06310679611651;46.43317230273752;65.7026598852724;45.4514435695538;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;62.214141414141416;57.89649835409329
4;7;289;1.0;1.0;2.0;1;29.684927169094365;15;2;1125;2;1100.0;1;82;70.0;9.0;10.0;10.0;10.0;10.0;94.0;9.0;2.12;184.25038605779838;0.0;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;68.06039924898577;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;75.92205855240526
2;0;281;2.0;1.0;1.0;97;15.0;5;1;1125;10;1349.1429632380245;1;0;23.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;68.06039924898577;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;55.875457875457876;75.92205855240526
1;0;32;1.0;1.0;1.0;20;30.0;0;1;1125;7;1349.1429632380245;1;0;41.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;200.0;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.74803149606299;75.92205855240526
2;0;84;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;2;1349.1429632380245;1;8;65.0;10.0;10.0;10.0;9.0;10.0;88.0;9.0;6.86;150.0;33.591561154449764;369.0396443127084;69.59787738125293;81.9640522875817;72.53040418364307;65.7026598852724;83.91395793499044;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;59.3462441314554;75.92205855240526
4;11;279;1.0;1.0;2.0;1;22.0;0;1;7;2;1349.1429632380245;1;7;60.0;9.0;10.0;7.0;10.0;9.0;91.0;9.0;1.14;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;48.11764705882353;85.20124262897987;65.7026598852724;49.98095238095238;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;60.54666666666667;62.6527209814407
4;3;91;2.0;3.0;3.0;1;40.0;0;1;1125;2;1349.1429632380245;1;1;88.0;10.0;10.0;10.0;10.0;10.0;100.0;10.0;1.0;250.0;33.591561154449764;369.0396443127084;44.18181818181818;37.8;70.92923046884306;65.7026598852724;60.55435229799338;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;75.92205855240526
3;0;216;1.0;1.0;2.0;1;29.684927169094365;0;1;1125;1;1349.1429632380245;1;5;50.0;10.0;9.0;8.0;8.0;10.0;84.0;8.0;0.86;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;48.57627118644068;52.83018867924528;65.7026598852724;44.46268656716418;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;63.40229885057471;57.89649835409329
1;0;309;1.0;1.0;1.0;2;29.684927169094365;0;1;1125;25;1349.1429632380245;1;0;13.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;38.70967741935484;35.916666666666664;32.964285714285715;65.7026598852724;29.725;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;68.91772151898734;75.92205855240526
3;13;312;1.0;0.0;3.0;26;29.684927169094365;0;1;30;2;1349.1429632380245;1;10;70.0;9.0;7.0;8.0;7.0;9.0;76.0;8.0;0.43;184.25038605779838;33.591561154449764;369.0396443127084;64.62921348314607;59.340425531914896;74.19843342036553;65.7026598852724;60.71398747390397;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;75.92205855240526
1;8;38;1.0;1.0;1.0;1;29.684927169094365;0;1;21;3;1349.1429632380245;1;1;12.0;10.0;10.0;10.0;10.0;8.0;100.0;10.0;1.0;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;21.75;37.275862068965516;65.7026598852724;36.57142857142857;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.74803149606299;62.6527209814407
4;10;330;1.0;2.0;2.0;1;25.0;0;1;1125;2;1349.1429632380245;1;3;70.0;10.0;10.0;10.0;10.0;9.0;100.0;10.0;3.0;100.0;33.591561154449764;369.0396443127084;41.754901960784316;36.42424242424242;37.275862068965516;65.7026598852724;36.57142857142857;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;58.876574307304786;75.92205855240526
1;0;311;2.0;1.0;1.0;17;29.684927169094365;0;1;1125;7;1349.1429632380245;1;0;35.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;59.74803149606299;57.89649835409329
2;0;0;1.0;1.0;1.0;1;20.0;0;1;4;2;1349.1429632380245;1;0;80.0;9.406021350605734;9.624399615754083;9.327699868152942;9.646290303248232;9.544679317799664;91.59453957609867;9.20754263752102;1.9365535186280272;100.0;33.591561154449764;369.0396443127084;69.15033318147066;66.31659564353272;72.53040418364307;65.7026598852724;73.11506849315069;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;55.875457875457876;57.89649835409329
4;27;360;1.0;1.0;2.0;5;29.684927169094365;5;4;90;1;1349.1429632380245;1;2;110.0;10.0;10.0;10.0;10.0;10.0;100.0;8.0;0.34;184.25038605779838;33.591561154449764;369.0396443127084;62.36932707355243;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;34.44038307727379;66.53144502406364;84.08147080028839;75.92205855240526
2;11;38;1.0;1.0;1.0;1;20.0;0;1;1125;3;1349.1429632380245;1;7;50.0;10.0;10.0;10.0;10.0;10.0;97.0;10.0;4.29;184.25038605779838;33.591561154449764;369.0396443127084;70.71784737019263;77.84420796607962;72.53040418364307;65.7026598852724;67.71691655276966;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;62.6527209814407
4;0;0;1.0;2.0;3.0;1;29.684927169094365;15;3;60;2;1400.0;1;15;60.0;9.0;10.0;9.0;10.0;9.0;87.0;9.0;1.04;100.0;33.591561154449764;340.0;45.75912408759124;54.2972972972973;44.7436974789916;65.7026598852724;39.70967741935484;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
4;5;320;1.0;1.0;3.0;1;25.0;15;2;15;2;1349.1429632380245;1;13;52.0;10.0;10.0;10.0;10.0;10.0;94.0;10.0;2.41;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;65.21580434467744;67.3867473880209;68.06039924898577;66.62776078604058;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;62.214141414141416;75.92205855240526
4;0;59;1.0;1.0;2.0;3;20.0;8;2;1125;2;1349.1429632380245;1;16;52.0;10.0;10.0;10.0;10.0;10.0;98.0;10.0;4.03;184.25038605779838;33.591561154449764;369.0396443127084;69.59787738125293;60.089362770394956;72.53040418364307;65.7026598852724;66.63098086124401;66.0899232302445;66.24000746440058;67.81462841714821;87.45374637620552;66.53144502406364;84.08147080028839;57.89649835409329
